idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41
60,8985.0,280.78125,59.256718,2746.0,0.47503546,0.0034505788,0.023006685,4.0,3.75,0.55537003,1450.0,0.0,1299.0,0.0,1120.0,0.0,853.0,0.0,914.0,0.0,1079.0,0.0,1172.0,0.0,1098.0,0.0,0.5087906,0.32787785,0.30696678,0.36993027,0.2745096,0.028107114,-0.018897578,-0.18308726,0.32056567,0.15868753,0.050713602,0.0719474,0.0041294983,0.11169163,0.119870804,0.16239385
61,7332.0,229.125,23.522263,2181.0,0.48640954,0.004228618,0.027332785,10.0,1.5,0.51036555,1043.0,0.0,908.0,0.0,870.0,0.0,967.0,0.0,928.0,0.0,890.0,0.0,853.0,0.0,873.0,0.0,-0.010174275,0.1366295,0.100396946,0.14752126,-0.09925323,-0.058228727,0.07487168,-0.13046794,0.13647462,0.20053004,0.22874084,0.037330024,0.070757456,0.17287768,0.062147994,0.09114134
62,8522.0,266.3125,28.891432,2482.0,0.48952615,0.0036380705,0.024063947,8.0,1.625,0.4469608,1142.0,0.0,1076.0,0.0,1148.0,0.0,1045.0,0.0,1008.0,0.0,960.0,0.0,1174.0,0.0,969.0,0.0,0.026588976,0.2976734,-0.14918476,-0.14671284,-0.1113821,-0.21510053,0.19779177,0.03193105,0.14163236,0.133329,0.14126068,0.26898408,0.12908284,0.075623676,0.0664437,0.04364363
63,3969.0,124.03125,41.179092,1819.0,0.46953404,0.0078125,0.04568839,6.0,2.5,0.59133285,799.0,0.0,399.0,0.0,339.0,0.0,496.0,0.0,582.0,0.0,455.0,0.0,426.0,0.0,473.0,0.0,0.35615897,0.30404875,0.28604448,-0.005976178,-0.17090625,-0.25937417,-0.2197581,-0.3339019,0.09866554,0.34349948,0.14368217,0.13226572,0.08193046,0.0112180235,0.07130295,0.11743566
64,9036.0,282.375,43.948658,2619.0,0.5050693,0.0034311013,0.022896275,7.0,2.2857144,0.56119967,911.0,0.0,1172.0,0.0,1193.0,0.0,1340.0,0.0,1154.0,0.0,977.0,0.0,1100.0,0.0,1189.0,0.0,0.4704382,0.24787395,0.123299405,-0.0062542977,-0.07004333,0.060751628,-0.089661196,-0.21978118,0.18467192,0.22824869,0.08015176,0.1595104,0.1606548,0.08625359,0.049818084,0.050690763
65,8868.0,277.125,145.34308,2712.0,0.5293989,0.0034961093,0.02326435,2.0,8.0,0.7407533,484.0,0.0,599.0,0.0,1758.0,0.0,1891.0,0.0,1312.0,0.0,557.0,0.0,676.0,0.0,1591.0,0.0,0.91490674,0.7319828,0.4872261,0.21643272,-0.043419372,-0.27175128,-0.4538893,-0.5784084,0.26053053,0.37704533,0.15125845,0.060755935,0.063767545,0.05015434,0.023614123,0.012873728
66,13347.0,417.09375,61.897274,3122.0,0.5091539,0.0023227932,0.0164078,7.0,2.0,0.49471793,1862.0,0.0,1593.0,0.0,1563.0,0.0,1433.0,0.0,1454.0,0.0,1699.0,0.0,1812.0,0.0,1931.0,0.0,0.35083082,0.025589531,0.2151267,0.49302748,0.14295682,-0.10502174,-0.009814882,0.22530015,0.3227074,0.056521613,0.047632925,0.05105071,0.08469569,0.044613134,0.12982515,0.2629534
67,5392.0,168.5,13.899191,1641.0,0.48755625,0.0057503246,0.035396803,8.0,2.0,0.52948815,751.0,0.0,673.0,0.0,667.0,0.0,689.0,0.0,657.0,0.0,665.0,0.0,675.0,0.0,615.0,0.0,0.26532677,0.07707862,-0.052612424,-0.008249758,0.059972502,-0.1070042,-0.14441119,-0.06793918,0.06500445,0.049698796,0.17436817,0.15310043,0.1024199,0.12892093,0.23698056,0.089506745
68,13413.0,419.15625,66.64697,3102.0,0.51677597,0.002311363,0.016338473,7.0,2.2857144,0.5691493,1331.0,0.0,1700.0,0.0,1736.0,0.0,1697.0,0.0,1645.0,0.0,1658.0,0.0,1785.0,0.0,1861.0,0.0,0.33811036,-0.4750833,-0.23395021,0.4858167,0.33577,-0.39118057,-0.4200059,0.2123342,0.021913331,0.123383835,0.09272677,0.094171345,0.108614996,0.12477327,0.26983678,0.16457967
69,14106.0,440.8125,58.870853,3202.0,0.4756361,0.0021978023,0.015646588,7.0,2.4285715,0.58166736,1994.0,0.0,1858.0,0.0,1778.0,0.0,1851.0,0.0,1784.0,0.0,1785.0,0.0,1610.0,0.0,1446.0,0.0,0.41428715,-0.07004827,-0.06895249,0.3241087,0.37325352,0.052863784,-0.1353733,0.08917862,0.1262603,0.1501564,0.077986784,0.035844542,0.17287458,0.08510597,0.27671134,0.07506006
70,2698.0,84.3125,35.095795,1567.0,0.43841317,0.011494253,0.06276022,4.0,2.25,0.40548554,627.0,0.0,326.0,0.0,291.0,0.0,283.0,0.0,319.0,0.0,244.0,0.0,321.0,0.0,287.0,0.0,0.35139406,0.2746312,0.28092393,0.036790915,0.08277203,-0.038845383,-0.0038436274,0.03716633,0.2045048,0.20136295,0.120058686,0.15444985,0.10521736,0.055673085,0.06873899,0.08999427
71,12236.0,382.375,48.79533,2988.0,0.48755392,0.0025337148,0.017677223,8.0,2.125,0.5787839,1562.0,0.0,1727.0,0.0,1570.0,0.0,1518.0,0.0,1472.0,0.0,1441.0,0.0,1474.0,0.0,1472.0,0.0,0.33496335,-0.17172068,-0.1334489,0.29181322,0.3180233,-0.038872037,-0.17576416,-0.0128557645,0.2097879,0.08976408,0.097211994,0.04997288,0.08624195,0.14971134,0.27727115,0.040038694
72,7157.0,223.65625,17.93671,2155.0,0.48923004,0.0043320293,0.027896319,7.0,1.5714285,0.37096548,999.0,0.0,877.0,0.0,868.0,0.0,911.0,0.0,905.0,0.0,888.0,0.0,883.0,0.0,826.0,0.0,0.046599966,0.16138692,0.075510345,0.056764442,-0.04989545,0.0022258891,-0.017166551,-0.008943017,0.061515067,0.181126,0.13580525,0.1270575,0.18256916,0.08251854,0.05816317,0.17124532
73,5633.0,176.03125,37.484566,1950.0,0.46624443,0.0055042612,0.034123532,5.0,2.6,0.48286882,988.0,0.0,787.0,0.0,662.0,0.0,575.0,0.0,710.0,0.0,581.0,0.0,592.0,0.0,738.0,0.0,0.54951596,0.39661026,0.33368498,0.2308545,0.0849455,0.11646239,0.014841229,-0.051553715,0.29207942,0.22980876,0.08391869,0.096894085,0.06884254,0.07626476,0.06673665,0.085455075
74,2665.0,83.28125,28.840328,1545.0,0.46240997,0.011636636,0.063393556,5.0,2.2,0.4457786,554.0,0.0,313.0,0.0,277.0,0.0,275.0,0.0,289.0,0.0,333.0,0.0,300.0,0.0,324.0,0.0,0.2605512,0.17796308,0.3085947,0.035291683,0.011999555,0.037140794,-0.006446572,-0.036192648,0.23659514,0.16467154,0.11105976,0.089421056,0.1195575,0.07809288,0.109694205,0.09090792
75,5095.0,159.21875,27.222158,2100.0,0.49450126,0.006085591,0.037114695,6.0,1.8333334,0.4019627,742.0,0.0,620.0,0.0,568.0,0.0,566.0,0.0,584.0,0.0,779.0,0.0,652.0,0.0,584.0,0.0,0.27172118,0.21179675,0.06255201,0.074349724,0.018652828,-0.1366499,-0.12773558,-0.22186132,0.18538696,0.14933135,0.17633708,0.08817962,0.066139385,0.16322757,0.047187008,0.12421106
76,12259.0,383.09375,101.10371,2787.0,0.48191848,0.0025289606,0.01764881,6.0,2.6666667,0.61089814,1831.0,0.0,1768.0,0.0,1403.0,0.0,1472.0,0.0,1558.0,0.0,1227.0,0.0,1211.0,0.0,1789.0,0.0,0.499242,-0.19122851,-0.50161386,-0.15125585,0.3745655,0.5404466,0.15344666,-0.31392038,0.1726941,0.116795205,0.09186911,0.13262074,0.21794432,0.20782718,0.017895252,0.04235407
77,8268.0,258.375,33.44842,2327.0,0.47830346,0.0037498488,0.024689613,10.0,1.6,0.5440252,1210.0,0.0,1068.0,0.0,1092.0,0.0,983.0,0.0,1028.0,0.0,997.0,0.0,948.0,0.0,942.0,0.0,0.0775871,0.06593561,0.3164938,-0.02203993,0.03843196,0.17833488,0.07434788,0.0737504,0.20456165,0.114139766,0.18959863,0.124821626,0.038908415,0.1511006,0.07703187,0.09983742
78,2844.0,88.875,15.879921,1303.0,0.482646,0.010903975,0.060115315,6.0,2.5,0.5302391,439.0,0.0,372.0,0.0,316.0,0.0,328.0,0.0,331.0,0.0,381.0,0.0,356.0,0.0,321.0,0.0,0.20069203,0.15060955,-0.061270446,-0.0019285581,0.13124071,0.06935451,0.047123816,-0.029942995,0.1780512,0.13844666,0.04800769,0.022875782,0.18368815,0.20992103,0.11583026,0.10317923
79,7297.0,228.03125,31.251484,2251.0,0.47651488,0.0042489036,0.027443526,9.0,1.6666666,0.5244621,1135.0,0.0,946.0,0.0,863.0,0.0,905.0,0.0,912.0,0.0,854.0,0.0,807.0,0.0,875.0,0.0,0.18582031,0.2971167,0.3707437,-0.045250826,0.33596793,-0.10771096,-0.06657989,0.12573381,0.20152336,0.25632793,0.09461315,0.067163214,0.09680598,0.05479497,0.12044359,0.10832779
80,7727.0,241.46875,42.15669,2365.0,0.45863062,0.0040124254,0.02614637,4.0,3.75,0.53448945,1278.0,0.0,1070.0,0.0,994.0,0.0,876.0,0.0,936.0,0.0,983.0,0.0,838.0,0.0,752.0,0.0,0.57398695,0.45981646,0.4151812,0.28332886,0.14616945,0.23421624,0.121948585,0.006271297,0.20285983,0.22099422,0.13934946,0.11060945,0.10476216,0.11200145,0.048838045,0.06058539
81,3980.0,124.375,44.344357,1763.0,0.44734964,0.007790902,0.045583736,7.0,1.8571428,0.51708543,782.0,0.0,422.0,0.0,525.0,0.0,512.0,0.0,467.0,0.0,457.0,0.0,480.0,0.0,335.0,0.0,0.32010844,0.09860619,0.05264087,-0.050586607,-0.075972036,-0.09639326,-0.14854446,-0.065005444,0.076115176,0.11066969,0.19542244,0.15789318,0.09332055,0.15802908,0.11519293,0.093356945
82,7168.0,224.0,36.324062,2215.0,0.4767155,0.00432538,0.02786016,9.0,1.7777778,0.5587333,1078.0,0.0,996.0,0.0,837.0,0.0,905.0,0.0,800.0,0.0,897.0,0.0,810.0,0.0,845.0,0.0,-0.03540808,0.11946379,0.38148358,-0.050660793,0.12536119,0.23636967,-0.0724267,-0.049808156,0.22179618,0.18111818,0.10297806,0.12520707,0.05022541,0.14330478,0.096777394,0.07859293
83,8374.0,261.6875,24.098026,2062.0,0.47766897,0.0037023767,0.024424309,5.0,2.6,0.4424409,1213.0,0.0,1148.0,0.0,1060.0,0.0,1024.0,0.0,994.0,0.0,1000.0,0.0,971.0,0.0,964.0,0.0,0.68596905,0.51903254,0.4060032,0.4013465,0.3923074,0.29364276,0.20215206,0.06891257,0.26494962,0.19610977,0.09198275,0.0895949,0.111050874,0.06883165,0.114204295,0.06327615
84,7268.0,227.125,31.791065,2078.0,0.48665383,0.0042658593,0.027536018,4.0,3.0,0.4204733,1124.0,0.0,875.0,0.0,816.0,0.0,830.0,0.0,923.0,0.0,975.0,0.0,893.0,0.0,832.0,0.0,0.41445154,0.16165666,0.118290834,0.01638568,0.06864777,0.0036186092,-0.16392203,-0.24374643,0.15282187,0.17217898,0.121009,0.12032614,0.049141113,0.15420331,0.1459398,0.08437977
85,4005.0,125.15625,44.49586,1688.0,0.4117917,0.007742258,0.045347802,3.0,4.6666665,0.5810237,784.0,0.0,622.0,0.0,606.0,0.0,554.0,0.0,422.0,0.0,329.0,0.0,364.0,0.0,324.0,0.0,0.5477738,0.52637213,0.5157981,0.42631954,0.33507317,0.37301403,0.33697635,0.25760236,0.34287828,0.091340125,0.09797957,0.12138254,0.12692426,0.08063114,0.05654928,0.08231482
86,4887.0,152.71875,23.568033,1623.0,0.4616131,0.0063446583,0.03842936,2.0,7.0,0.5033763,756.0,0.0,646.0,0.0,663.0,0.0,684.0,0.0,555.0,0.0,550.0,0.0,542.0,0.0,491.0,0.0,0.6821485,0.5947979,0.43434915,0.29253665,0.22705205,0.17254879,0.10348636,0.1848996,0.30604267,0.062429186,0.25191286,0.08120448,0.05314592,0.106803395,0.088520356,0.04994114
87,7380.0,230.625,83.502525,2249.0,0.529312,0.0042011114,0.027182462,6.0,2.1666667,0.5592141,751.0,0.0,1167.0,0.0,833.0,0.0,663.0,0.0,737.0,0.0,762.0,0.0,1273.0,0.0,1194.0,0.0,0.53695333,0.30311906,0.24273145,0.1290196,-0.0750506,-0.17294064,-0.17114465,-0.14258792,0.25153264,0.19411987,0.24145108,0.03855072,0.013613025,0.05462614,0.10612466,0.09998187
88,13575.0,424.21875,56.169796,3472.0,0.4839969,0.0022837778,0.016170932,9.0,1.8888888,0.5827624,1914.0,0.0,1685.0,0.0,1764.0,0.0,1709.0,0.0,1748.0,0.0,1531.0,0.0,1588.0,0.0,1636.0,0.0,-0.11732215,-0.21332337,0.43932578,0.10214629,-0.22729208,0.15058956,0.11109414,-0.05101335,0.20843026,0.13441049,0.048568778,0.1604227,0.051032305,0.04658391,0.08607088,0.26448068
89,4970.0,155.3125,27.636522,1893.0,0.46044007,0.00623868,0.037892874,5.0,2.4,0.43843058,801.0,0.0,709.0,0.0,612.0,0.0,617.0,0.0,591.0,0.0,553.0,0.0,580.0,0.0,507.0,0.0,0.4422316,0.40662894,0.34811896,0.2695785,0.23359737,0.1313901,0.039884675,0.11593923,0.22095321,0.16119467,0.16233629,0.07996555,0.09875962,0.06031828,0.10787237,0.10860001
90,14741.0,460.65625,62.318542,3512.0,0.48025587,0.0021031208,0.015065244,7.0,2.5714285,0.61915743,2080.0,0.0,2005.0,0.0,2063.0,0.0,1693.0,0.0,1643.0,0.0,1708.0,0.0,1774.0,0.0,1775.0,0.0,0.22586563,0.1197557,0.33272383,0.32003433,0.0038621672,0.060357798,0.08014056,-0.06844819,0.27509698,0.117738046,0.14318147,0.106870815,0.055134322,0.015621575,0.18127593,0.105080836
91,13185.0,412.03125,56.146286,3422.0,0.5029273,0.002351335,0.016580664,7.0,2.2857144,0.55350775,1794.0,0.0,1651.0,0.0,1567.0,0.0,1514.0,0.0,1481.0,0.0,1612.0,0.0,1687.0,0.0,1879.0,0.0,0.2547236,-0.12084591,0.16572845,0.45386714,0.123834275,-0.116657324,0.047801044,0.16944458,0.28341493,0.055160753,0.05088489,0.09454249,0.06471328,0.069783,0.12612137,0.2553793
92,6641.0,207.53125,49.481678,2399.0,0.45726207,0.004668675,0.029713977,4.0,3.25,0.4827586,1233.0,0.0,883.0,0.0,826.0,0.0,757.0,0.0,699.0,0.0,739.0,0.0,726.0,0.0,778.0,0.0,0.5253491,0.29773256,0.27367663,0.21273057,0.16426651,0.16420628,0.1139809,0.0589322,0.25789696,0.13128203,0.14634937,0.10105628,0.07231921,0.14770928,0.047233608,0.096153244
93,13540.0,423.125,65.726585,3458.0,0.48507172,0.0022896817,0.016206818,7.0,2.4285715,0.5950517,1879.0,0.0,1588.0,0.0,1754.0,0.0,1743.0,0.0,1873.0,0.0,1592.0,0.0,1518.0,0.0,1593.0,0.0,0.16360454,-0.4868374,0.10362236,0.43820643,-0.052332748,-0.19726612,0.06330239,0.028447911,0.11852726,0.12404011,0.06061911,0.123193614,0.03815596,0.109780505,0.23068689,0.19499655
94,8531.0,266.59375,30.170202,2375.0,0.48219964,0.003634232,0.024042401,5.0,2.2,0.3806119,1271.0,0.0,1124.0,0.0,1020.0,0.0,995.0,0.0,1065.0,0.0,1014.0,0.0,1014.0,0.0,1028.0,0.0,0.23071103,0.28923962,0.20998274,0.26754037,0.11534611,0.04896144,-0.09114276,-0.004381834,0.2251902,0.22615972,0.07316664,0.071392246,0.08960219,0.058584537,0.088130616,0.16777383
95,6290.0,196.5625,32.676384,2276.0,0.5050772,0.0049292417,0.031104015,6.0,2.3333333,0.49904612,815.0,0.0,766.0,0.0,781.0,0.0,802.0,0.0,688.0,0.0,666.0,0.0,901.0,0.0,871.0,0.0,0.31750938,0.22592288,0.02900351,0.0073748915,-0.044545338,-0.21364069,-0.15659343,-0.33641523,0.17576846,0.27988675,0.021173779,0.08212752,0.13134046,0.113760315,0.106469356,0.08947335
96,6381.0,199.40625,44.926926,2364.0,0.4677849,0.0048589343,0.030730342,7.0,1.8571428,0.48033223,1066.0,0.0,793.0,0.0,836.0,0.0,667.0,0.0,874.0,0.0,734.0,0.0,714.0,0.0,697.0,0.0,0.103893146,0.107483946,0.23515943,-0.06749484,0.02870116,0.08486032,-0.11208343,-0.029674446,0.12969996,0.20251118,0.13364892,0.16187072,0.040850375,0.08957374,0.14717911,0.094666004
97,8937.0,279.28125,30.66781,2934.0,0.49392703,0.0034691137,0.02311165,6.0,2.8333333,0.57625604,1234.0,0.0,1104.0,0.0,1064.0,0.0,1067.0,0.0,1145.0,0.0,1130.0,0.0,1111.0,0.0,1082.0,0.0,0.35221165,0.028503072,-0.26642826,-0.30818307,-0.20899323,-0.00010195081,0.15236555,0.07857001,0.0981833,0.1074392,0.14191714,0.32331747,0.090702675,0.17734663,0.01258374,0.048509847
98,12305.0,384.53125,68.61486,3256.0,0.47518057,0.0025195058,0.017592277,6.0,3.5,0.7288907,1683.0,0.0,1759.0,0.0,1537.0,0.0,1570.0,0.0,1481.0,0.0,1500.0,0.0,1584.0,0.0,1191.0,0.0,0.3503918,-0.1624009,-0.34166902,-0.03345601,0.40135458,0.19323449,-0.094339155,-0.20742296,0.10317132,0.046294954,0.14005096,0.09267706,0.08627908,0.321468,0.14499743,0.06506119
99,11725.0,366.40625,49.512535,2993.0,0.4830291,0.0026441487,0.018334746,8.0,1.875,0.5245203,1655.0,0.0,1552.0,0.0,1512.0,0.0,1439.0,0.0,1400.0,0.0,1386.0,0.0,1415.0,0.0,1366.0,0.0,-0.044492323,-0.24938527,0.095635414,0.51144683,-0.0471243,-0.21114448,0.14776921,0.4136771,0.20152324,0.053474084,0.009323563,0.08187359,0.08530948,0.062908076,0.116289936,0.38929802
100,3070.0,95.9375,24.384853,1393.0,0.45191762,0.01010101,0.056465175,4.0,3.0,0.46188924,553.0,0.0,420.0,0.0,389.0,0.0,378.0,0.0,319.0,0.0,362.0,0.0,330.0,0.0,319.0,0.0,0.35648665,0.29064885,0.10138354,0.20582221,0.15532044,0.2033189,-0.035846874,0.01757783,0.21317549,0.10488264,0.18053076,0.09427119,0.074517496,0.16881566,0.124517955,0.039288808
101,9694.0,302.9375,56.699284,2769.0,0.4760943,0.0031981843,0.021567183,7.0,2.4285715,0.6042913,1528.0,0.0,1276.0,0.0,1165.0,0.0,1125.0,0.0,1116.0,0.0,1103.0,0.0,1191.0,0.0,1190.0,0.0,0.27442458,-0.176824,0.1386867,0.57541806,0.2292757,-0.2828314,-0.14127338,0.41347507,0.24531846,0.103655435,0.08417109,0.07796096,0.051775757,0.026818402,0.08858175,0.32171816
102,10074.0,314.8125,31.200397,2916.0,0.49797627,0.003077534,0.020872101,10.0,1.6,0.5391106,1308.0,0.0,1193.0,0.0,1237.0,0.0,1262.0,0.0,1291.0,0.0,1355.0,0.0,1209.0,0.0,1219.0,0.0,0.12812729,-0.16165301,0.15019906,0.119721256,-0.08795863,-0.12017394,-0.29032478,-0.10807381,0.09807448,0.16984724,0.16472748,0.04862992,0.061840285,0.1231543,0.18430896,0.14941734
103,4572.0,142.875,29.040651,1954.0,0.4827209,0.006781886,0.040624183,6.0,2.0,0.44422573,730.0,0.0,569.0,0.0,531.0,0.0,523.0,0.0,514.0,0.0,555.0,0.0,673.0,0.0,477.0,0.0,0.24532133,0.14057319,0.11164254,-0.13808013,-0.05346283,-0.05627953,-0.12193087,-0.09221862,0.181649,0.04019523,0.18055277,0.19278839,0.14381452,0.12156994,0.10022415,0.039206
104,10621.0,331.90625,52.507355,2809.0,0.48987246,0.0029190208,0.019951642,8.0,1.875,0.53497785,1519.0,0.0,1324.0,0.0,1317.0,0.0,1315.0,0.0,1310.0,0.0,1273.0,0.0,1286.0,0.0,1277.0,0.0,-0.004070671,-0.56539065,-0.22130455,0.67184746,0.15973294,-0.50562173,-0.23349749,0.4542926,0.049136702,0.08293485,0.03460278,0.07672545,0.115044646,0.03630513,0.2508619,0.35438854
105,8474.0,264.8125,26.282644,2213.0,0.47703412,0.0036586805,0.024179565,6.0,2.6666667,0.53764457,1212.0,0.0,1112.0,0.0,1113.0,0.0,1081.0,0.0,1053.0,0.0,997.0,0.0,941.0,0.0,965.0,0.0,0.35362798,0.4864506,0.5275429,0.24501595,0.38636327,0.2010038,0.26228395,0.21820837,0.32681954,0.16382496,0.11319678,0.10190426,0.08898824,0.05497874,0.059544537,0.09074294
106,8629.0,269.65625,69.55691,2486.0,0.44470072,0.003592953,0.023810437,5.0,3.0,0.5641442,1587.0,0.0,1300.0,0.0,1122.0,0.0,863.0,0.0,966.0,0.0,983.0,0.0,1003.0,0.0,805.0,0.0,0.57333684,0.45432207,0.48476505,0.30847833,0.23151967,0.14937799,0.08408237,0.031341746,0.25497603,0.22038263,0.06148847,0.13726048,0.083592966,0.04339773,0.07574235,0.12315935
107,2835.0,88.59375,19.396938,1473.0,0.47144565,0.0109386025,0.06027135,5.0,2.8,0.51992947,483.0,0.0,385.0,0.0,353.0,0.0,278.0,0.0,333.0,0.0,335.0,0.0,294.0,0.0,374.0,0.0,0.50113744,0.26528454,0.16482724,0.087805405,0.072926834,0.08150448,0.05840832,0.09584098,0.25541246,0.1723442,0.13732196,0.15456359,0.060444776,0.10576957,0.056276374,0.057867076
108,7754.0,242.3125,47.612656,2530.0,0.49588975,0.0039984523,0.026069293,6.0,2.5,0.5492649,1223.0,0.0,823.0,0.0,997.0,0.0,895.0,0.0,832.0,0.0,917.0,0.0,1033.0,0.0,1034.0,0.0,0.40762052,0.25261602,-0.07032366,-0.24505788,-0.26165372,-0.1980737,-0.13307814,0.077173755,0.19777887,0.09998774,0.1831084,0.19836266,0.06710919,0.07854693,0.10263427,0.07247195
109,16862.0,526.9375,156.62953,3270.0,0.50844616,0.0018385623,0.013417555,4.0,4.75,0.7164037,1186.0,0.0,2504.0,0.0,2180.0,0.0,2761.0,0.0,2464.0,0.0,1905.0,0.0,1373.0,0.0,2489.0,0.0,0.5680285,0.24216624,0.010603461,-0.17175639,-0.13027567,-0.070031255,-0.107256524,-0.097526476,0.207835,0.10122337,0.18802941,0.24745059,0.0666834,0.11313639,0.05258977,0.02305208
110,12090.0,377.8125,56.649933,3308.0,0.50056297,0.0025643148,0.01785989,8.0,1.75,0.49975187,1556.0,0.0,1464.0,0.0,1510.0,0.0,1459.0,0.0,1470.0,0.0,1535.0,0.0,1625.0,0.0,1471.0,0.0,-0.067601085,-0.5878976,0.117376424,0.48646218,-0.27991527,-0.33079934,0.3136677,0.11314921,0.11187847,0.033573795,0.042843193,0.086916886,0.12452647,0.123138875,0.22456151,0.2525608
111,5038.0,157.4375,17.369041,1917.0,0.50770277,0.006154457,0.037465226,7.0,2.142857,0.51310045,642.0,0.0,627.0,0.0,586.0,0.0,573.0,0.0,644.0,0.0,649.0,0.0,591.0,0.0,726.0,0.0,0.36603138,0.22696763,0.02061227,-0.037693735,-0.19997354,-0.37610787,-0.08916392,0.0031820124,0.19894905,0.1730934,0.2531383,0.074942246,0.060806353,0.013599162,0.06549159,0.15997991
112,12026.0,375.8125,63.530228,3224.0,0.4832406,0.0025779626,0.017941242,8.0,2.125,0.6002827,1672.0,0.0,1463.0,0.0,1681.0,0.0,1531.0,0.0,1431.0,0.0,1435.0,0.0,1397.0,0.0,1416.0,0.0,0.22115621,-0.44566944,-0.23161228,0.4718036,0.42773366,-0.2949508,-0.35810155,0.17320557,0.16304813,0.0013139728,0.12690988,0.10974458,0.10560379,0.031416807,0.37895757,0.08300526
113,12319.0,384.96875,79.32192,3293.0,0.47183082,0.0025166422,0.017575148,6.0,2.3333333,0.50182647,2084.0,0.0,1592.0,0.0,1328.0,0.0,1414.0,0.0,1648.0,0.0,1382.0,0.0,1439.0,0.0,1432.0,0.0,0.3964519,0.012045204,0.16583128,0.15262683,-0.016409371,-0.035246637,0.06324032,-0.01601314,0.16469574,0.21512936,0.037318733,0.1554222,0.13879909,0.10293929,0.008200874,0.1774947
114,11639.0,363.71875,77.45855,3351.0,0.47517383,0.0026636878,0.018450595,4.0,5.0,0.7108858,1841.0,0.0,1501.0,0.0,1669.0,0.0,1236.0,0.0,1482.0,0.0,1098.0,0.0,1219.0,0.0,1593.0,0.0,0.63777846,0.25265324,0.011221906,-0.100579254,-0.09778433,-0.008535422,0.07415243,0.11549825,0.22718854,0.14247979,0.1566851,0.12507293,0.1572647,0.05918451,0.07289506,0.059229407
115,12926.0,403.9375,57.114983,3283.0,0.47471464,0.0023984527,0.016865274,7.0,2.0,0.49442983,1841.0,0.0,1735.0,0.0,1707.0,0.0,1680.0,0.0,1620.0,0.0,1456.0,0.0,1437.0,0.0,1450.0,0.0,0.12400083,0.0931082,0.54927284,-0.02603586,0.11571848,0.41266802,-0.020154063,0.25770146,0.2870777,0.13786559,0.089100264,0.11439143,0.14269614,0.09821036,0.054301407,0.076357104
116,8864.0,277.0,27.147743,2499.0,0.5047492,0.003497687,0.023273269,8.0,1.375,0.3799639,1213.0,0.0,1059.0,0.0,980.0,0.0,1055.0,0.0,1102.0,0.0,1087.0,0.0,1201.0,0.0,1167.0,0.0,0.12953697,0.34018826,0.18737279,0.06016791,0.05758141,0.12097184,0.11694369,-0.1716418,0.3519759,0.120838776,0.0234594,0.18339399,0.08596789,0.07187878,0.056933105,0.10555215
117,9608.0,300.25,33.294144,2768.0,0.51206654,0.0032268139,0.021731446,5.0,3.2,0.5477727,1168.0,0.0,1044.0,0.0,1236.0,0.0,1104.0,0.0,1317.0,0.0,1235.0,0.0,1254.0,0.0,1250.0,0.0,0.49535373,0.24174349,-0.057607055,-0.2337548,-0.32885975,-0.21502523,0.16135438,0.28846696,0.22109748,0.08456471,0.24701619,0.21875338,0.061891593,0.0792613,0.061544254,0.025871076
118,9435.0,294.84375,76.25906,3071.0,0.53710103,0.0032859868,0.022070145,3.0,5.0,0.58325386,1397.0,0.0,920.0,0.0,746.0,0.0,949.0,0.0,1133.0,0.0,1413.0,0.0,1308.0,0.0,1569.0,0.0,0.78088605,0.640359,0.42830664,0.2785064,0.20624433,0.14353268,0.14779265,0.052629046,0.4248106,0.14936961,0.058717154,0.11694811,0.11621208,0.05749485,0.017525343,0.058922265
119,11410.0,356.5625,54.305237,3237.0,0.49374345,0.0027171532,0.018766863,6.0,2.1666667,0.46836108,1379.0,0.0,1656.0,0.0,1546.0,0.0,1273.0,0.0,1274.0,0.0,1402.0,0.0,1356.0,0.0,1524.0,0.0,0.34895664,-0.01644667,-0.039683737,-0.04235942,-0.023094838,-0.06546407,-0.16885649,-0.08868793,0.17744379,0.0771798,0.17424567,0.17724164,0.023629786,0.1997863,0.080594085,0.08987893
120,10266.0,320.8125,49.335228,3015.0,0.49393237,0.0030199708,0.02053881,6.0,1.6666666,0.3645042,1401.0,0.0,1318.0,0.0,1334.0,0.0,1146.0,0.0,1195.0,0.0,1298.0,0.0,1182.0,0.0,1392.0,0.0,0.16002892,-0.010109313,-0.17437284,-0.041219436,0.09123263,-0.1076131,-0.116636254,0.021417681,0.15532611,0.05547181,0.20137502,0.15257129,0.11159806,0.14464219,0.12194725,0.057068266
